city_id,lag,total_cells,observed_cells,observed_pct,positive_cells,positive_pct,zero_cells,zero_pct,unknown_cells,unknown_pct,share_denominator
532,6,238091,211871,88.98740397579077,141468,59.41761763359388,70403,29.569786342196892,26220,11.01259602420923,all feature cells
532,7,238091,219486,92.18576090654413,142183,59.71792297902903,77303,32.46783792751511,18605,7.814239093455863,all feature cells
532,8,238091,225656,94.77720703428521,142604,59.89474612648105,83052,34.88246090780416,12435,5.22279296571479,all feature cells
532,9,238091,230601,96.85414400376327,145079,60.93426462991041,85522,35.91987937385286,7490,3.145855996236733,all feature cells
532,10,238091,231874,97.38881352088067,145557,61.135028203502024,86317,36.25378531737865,6217,2.611186479119328,all feature cells
532,11,238091,232295,97.5656366683327,145651,61.17450890625853,86644,36.39112776207416,5796,2.4343633316673037,all feature cells
532,12,238091,232461,97.63535790937078,145660,61.17828897354373,86801,36.45706893582706,5630,2.3646420906292134,all feature cells
532,13,238091,232565,97.67903868688863,145639,61.169468816544935,86926,36.50956987034369,5526,2.3209613131113733,all feature cells
532,14,238091,232522,97.6609783654149,145604,61.15476855488028,86918,36.50620981053463,5569,2.339021634585096,all feature cells
532,15,238091,232479,97.64291804394118,145572,61.14132831564402,86907,36.50158972829716,5612,2.357081956058818,all feature cells
532,16,238091,232436,97.62485772246745,145541,61.128308083883894,86895,36.496549638583566,5655,2.37514227753254,all feature cells
532,17,238091,232393,97.60679740099374,145517,61.1182279044567,86876,36.48856949653704,5698,2.3932025990062624,all feature cells
532,18,238091,232350,97.58873707952002,145501,61.11150778483857,86849,36.47722929468144,5741,2.4112629204799845,all feature cells
532,19,238091,232307,97.57067675804629,145501,61.11150778483857,86806,36.459168973207724,5784,2.429323241953707,all feature cells
532,20,238091,232264,97.55261643657258,145500,61.111087777362435,86764,36.441528659210135,5827,2.447383563427429,all feature cells
532,21,238091,232221,97.53455611509885,145499,61.110667769886305,86722,36.423888345212546,5870,2.465443884901151,all feature cells
